ticker,name,exchange,sector,industry,market_cap,shares_outstanding,listing_date
263020,디케이앤디,KOSDAQ,,벤처기업부,41646799460,13836146,
263050,유틸렉스,KOSDAQ,,관리종목(소속부없음),35324626904,36834856,
263600,덕우전자,KOSDAQ,,중견기업부,56393297400,15930310,
263690,디알젬,KOSDAQ,,우량기업부,57873867100,11325610,
263700,케어랩스,KOSDAQ,,중견기업부,36110412000,19414200,
263720,디앤씨미디어,KOSDAQ,,우량기업부,86267507450,12412591,
263750,펄어비스,KOSDAQ,,우량기업부,2177541481500,62843910,
263770,유에스티,KOSDAQ,,우량기업부,36830067288,23700172,
263800,데이타솔루션,KOSDAQ,,중견기업부,87130290600,16225380,
263810,상신전자,KOSDAQ,,중견기업부,41324920875,15924825,
263860,지니언스,KOSDAQ,,벤처기업부,135286040000,9079600,
263920,휴엠앤씨,KOSDAQ,,중견기업부,34871087430,9809026,
264450,유비쿼스,KOSDAQ,,우량기업부,153401056780,14665493,
264660,씨앤지하이테크,KOSDAQ,,우량기업부,127347353200,9721172,
264850,이랜시스,KOSDAQ,,중견기업부,197823816360,30294612,
265520,AP시스템,KOSDAQ,,우량기업부,307789289450,15050821,
265560,영화테크,KOSDAQ,,우량기업부,76969296000,10690180,
265740,엔에프씨,KOSDAQ,,벤처기업부,107538872000,17863600,
267320,나인테크,KOSDAQ,,벤처기업부,115978895900,57415295,
267790,배럴,KOSDAQ,,중견기업부,23836857900,7689309,
267980,매일유업,KOSDAQ,,우량기업부,263629147200,7663638,
269620,시스웍,KOSDAQ,,관리종목(소속부없음),132090012299,148582691,
270520,앱튼,KOSDAQ,,투자주의환기종목(소속부없음),73327749220,19658914,
270660,에브리봇,KOSDAQ,,벤처기업부,197465471480,12690583,
270870,뉴트리,KOSDAQ,,중견기업부,40566755460,8994846,
271830,팸텍,KOSDAQ,,벤처기업부,30109496242,29490202,
272110,케이엔제이,KOSDAQ,,우량기업부,223105981000,8025395,
273060,와이즈버즈,KOSDAQ,,중견기업부,44623006240,49144280,
273640,와이엠텍,KOSDAQ,,벤처기업부,54665510000,10966000,
274090,켄코아에어로스페이스,KOSDAQ,,기술성장기업부,140359169330,13774207,
274400,이노시뮬레이션,KOSDAQ,,기술성장기업부,21080663760,9086493,
275630,에스에스알,KOSDAQ,,벤처기업부,19018784960,5253808,
276040,스코넥,KOSDAQ,,관리종목(소속부없음),7073119545,21630335,
276730,한울앤제주,KOSDAQ,,투자주의환기종목(소속부없음),27204729520,2371816,
277070,린드먼아시아,KOSDAQ,,중견기업부,41212920000,13692000,
277410,인산가,KOSDAQ,,벤처기업부,21587263000,3841150,
277810,레인보우로보틱스,KOSDAQ,,기술성장기업부,9389531272000,19399858,
277880,티에스아이,KOSDAQ,,우량기업부,61117092960,19843212,
278280,천보,KOSDAQ,,중견기업부,416602850000,12253025,
278650,HLB바이오스텝,KOSDAQ,,중견기업부,34533576476,17432396,
279600,미디어젠,KOSDAQ,,벤처기업부,16724668170,4684781,
281740,레이크머티리얼즈,KOSDAQ,,우량기업부,805199213000,65730548,
282720,금양그린파워,KOSDAQ,,중견기업부,98167950000,12119500,
282880,코윈테크,KOSDAQ,,우량기업부,112146246380,11694082,
284620,카이노스메드,KOSDAQ,,투자주의환기종목(소속부없음),35965517911,33086953,
285490,노바텍,KOSDAQ,,벤처기업부,122468122980,10575831,
285800,진영,KOSDAQ,,벤처기업부,13876952380,17477270,
286750,나노실리칸첨단소재,KOSDAQ,,투자주의환기종목(소속부없음),45641121225,32028857,
287840,인투셀,KOSDAQ,,기술성장기업부,276854722800,15021960,
288180,케이피항공산업,KOSDAQ,,중견기업부,55375532380,7393262,
288330,파라택시스코리아,KOSDAQ,,관리종목(소속부없음),44129674368,106080948,
288620,에스프리즘,KOSDAQ,,벤처기업부,28719885340,6979316,
288980,모아데이타,KOSDAQ,,기술성장기업부,26485643912,36381379,
289010,아이스크림에듀,KOSDAQ,,관리종목(소속부없음),11476945688,13945256,
289080,SV인베스트먼트,KOSDAQ,,중견기업부,116728310253,60138233,
289220,자이언트스텝,KOSDAQ,,기술성장기업부,26373045222,22312221,
289930,웨이비스,KOSDAQ,,기술성장기업부,96513733400,13149010,
290090,트윔,KOSDAQ,,벤처기업부,30097097560,7440568,
290120,DH오토리드,KOSDAQ,,중견기업부,37110040065,15825177,
290270,휴네시온,KOSDAQ,,벤처기업부,25940714400,9607672,
290520,신도기연,KOSDAQ,,벤처기업부,25791572796,15736164,
290550,디케이티,KOSDAQ,,우량기업부,367822619700,20001230,
290560,파라택시스이더리움,KOSDAQ,,벤처기업부,21445858070,22362730,
290650,엘앤씨바이오,KOSDAQ,,우량기업부,1558848891200,26969704,
290660,다이나믹솔루션,KOSDAQ,,기술성장기업부,68240755584,42837888,
290670,대보마그네틱,KOSDAQ,,중견기업부,40466949000,7857660,
290690,아리바이오홀딩스,KOSDAQ,,중견기업부,221970354200,52599610,
290720,푸드나무,KOSDAQ,,중견기업부,111520916895,35459751,
290740,액트로,KOSDAQ,,벤처기업부,80520088000,10065011,
291230,엔피,KOSDAQ,,중견기업부,25928315700,44095775,
291650,압타머사이언스,KOSDAQ,,기술성장기업부,57987279900,61039242,
291810,핀텔,KOSDAQ,,관리종목(소속부없음),13017175240,11368712,
293580,나우IB,KOSDAQ,,중견기업부,138692656950,94929950,
293780,압타바이오,KOSDAQ,,기술성장기업부,152266255100,28093405,
294090,이오플로우,KOSDAQ,,관리종목(소속부없음),62295566450,41809105,
294140,레몬,KOSDAQ,,관리종목(소속부없음),48035769104,24914818,
294570,쿠콘,KOSDAQ,,우량기업부,184981447560,10091732,
294630,서남,KOSDAQ,,기술성장기업부,75257668360,26499179,
295310,에이치브이엠,KOSDAQ,,기술성장기업부,521616957300,12046581,
296640,이노에이엑스,KOSDAQ,,벤처기업부,22059353520,5178252,
297090,씨에스베어링,KOSDAQ,,투자주의환기종목(소속부없음),104444100000,27270000,
297570,아틀라스링크,KOSDAQ,,벤처기업부,28562504850,34621218,
297890,HB솔루션,KOSDAQ,,우량기업부,133921013534,73140914,
298060,풍전약품,KOSDAQ,,관리종목(소속부없음),24864613260,9637447,
298540,더네이쳐홀딩스,KOSDAQ,,우량기업부,95030692160,14486386,
298830,슈어소프트테크,KOSDAQ,,우량기업부,220249015880,53458499,
299030,하나기술,KOSDAQ,,벤처기업부,106412252100,7994910,
299170,더블유에스아이,KOSDAQ,,중견기업부,54213742128,41511288,
299660,셀리드,KOSDAQ,,기술성장기업부,50361581739,29502977,
299900,위지윅스튜디오,KOSDAQ,,중견기업부,39854389972,171048884,
300080,플리토,KOSDAQ,,기술성장기업부,141451715070,16505451,
300120,라온피플,KOSDAQ,,벤처기업부,24306471856,49504016,
301300,바이브컴퍼니,KOSDAQ,,기술성장기업부,33018327120,13154712,
302430,이노메트리,KOSDAQ,,벤처기업부,49362704160,9833208,
302550,리메드,KOSDAQ,,기술성장기업부,91639699750,30907150,
303030,지니틱스,KOSDAQ,,벤처기업부,17216054880,9157476,
303360,프로티아,KOSDAQ,,기술성장기업부,64656169300,12879715,
303530,이노뎁,KOSDAQ,,벤처기업부,20036286270,7339299,
303810,동국생명과학,KOSDAQ,,중견기업부,78201222300,31984140,
304100,솔트룩스,KOSDAQ,,기술성장기업부,234245703000,12593855,
304360,에스바이오메딕스,KOSDAQ,,벤처기업부,234574324320,12385128,
304840,피플바이오,KOSDAQ,,벤처기업부,13643890260,24320660,
305090,마이크로디지탈,KOSDAQ,,기술성장기업부,35845138175,18620851,
306040,에스제이그룹,KOSDAQ,,중견기업부,16584456868,9865828,
306620,지아이에스,KOSDAQ,,벤처기업부,80734637856,47942184,
307180,아이엘,KOSDAQ,,벤처기업부,170181266360,36915676,
307280,원바이오젠,KOSDAQ,,벤처기업부,38949502230,7094627,
307750,국전,KOSDAQ,,중견기업부,117420176400,53986288,
307870,비투엔,KOSDAQ,,벤처기업부,73110496440,74299285,
307930,컴퍼니케이,KOSDAQ,,중견기업부,100996700000,15610000,
308080,바이젠셀,KOSDAQ,,기술성장기업부,109261055800,20499260,
308100,형지글로벌,KOSDAQ,,중견기업부,11180059134,25819998,
308430,셀비온,KOSDAQ,,기술성장기업부,173833730970,12905251,
309710,아이티켐,KOSDAQ,,관리종목(소속부없음),268443021000,12783001,
309930,조이웍스앤코,KOSDAQ,,중견기업부,18062023882,19255889,
309960,LB인베스트먼트,KOSDAQ,,중견기업부,103316713550,23217239,
310200,애니플러스,KOSDAQ,,중견기업부,136927444500,52162836,
310210,보로노이,KOSDAQ,,기술성장기업부,2720356217500,18443093,
310870,디와이씨,KOSDAQ,,벤처기업부,29047447650,21922602,
311320,지오엘리먼트,KOSDAQ,,기술성장기업부,89437230400,12614560,
311390,네오크레마,KOSDAQ,,벤처기업부,30495631490,12653789,
311690,CJ 바이오사이언스,KOSDAQ,,기술성장기업부,48342209400,13065462,
312610,에이에프더블류,KOSDAQ,,관리종목(소속부없음),7758388104,20256888,
313760,캐리,KOSDAQ,,관리종목(소속부없음),5244963048,11207186,
314130,지놈앤컴퍼니,KOSDAQ,,기술성장기업부,162527320940,45398693,
314140,알피바이오,KOSDAQ,,우량기업부,53644774590,8666361,
314930,바이오다인,KOSDAQ,,기술성장기업부,253292516530,29764103,
315640,딥노이드,KOSDAQ,,기술성장기업부,48376066104,29372232,
317120,라닉스,KOSDAQ,,기술성장기업부,22493240000,15260000,
317240,TS트릴리온,KOSDAQ,,벤처기업부,33086390274,29176711,
317330,덕산테코피아,KOSDAQ,,중견기업부,213775536960,20476584,
317530,에피소드컴퍼니,KOSDAQ,,기술성장기업부,50997581030,17494882,
317690,퀀타매트릭스,KOSDAQ,,기술성장기업부,47216643005,20135029,
317770,엑스페릭스,KOSDAQ,,벤처기업부,105718355440,36644144,
317830,에스피시스템스,KOSDAQ,,벤처기업부,53545875460,10773818,
317850,대모,KOSDAQ,,벤처기업부,49280566400,8324420,
317870,엔바이오니아,KOSDAQ,,기술성장기업부,38860128525,8841895,
318000,KBG,KOSDAQ,,벤처기업부,24778532205,8740223,
318010,팜스빌,KOSDAQ,,벤처기업부,29061023770,7929338,
318020,포인트모바일,KOSDAQ,,벤처기업부,26570747520,12301272,
318060,그래피,KOSDAQ,,기술성장기업부,212556363000,11187177,
318160,셀바이오휴먼텍,KOSDAQ,,벤처기업부,60133583720,9337513,
318410,비비씨,KOSDAQ,,중견기업부,31664885100,5555243,
319400,현대무벡스,KOSDAQ,,우량기업부,2723144153550,111376039,
319660,피에스케이,KOSDAQ,,우량기업부,3699049377800,28966714,
320000,한울반도체,KOSDAQ,,중견기업부,79000846200,6734940,
321260,프로이천,KOSDAQ,,벤처기업부,48011119052,28192084,
321370,센서뷰,KOSDAQ,,기술성장기업부,70832586126,51664906,
321550,티움바이오,KOSDAQ,,기술성장기업부,138026792625,30038475,
321820,아티스트컴퍼니,KOSDAQ,,기술성장기업부,37419302400,15591376,
322180,LS티라유텍,KOSDAQ,,벤처기업부,91573411560,21496106,
322310,오로스테크놀로지,KOSDAQ,,벤처기업부,138156494500,9366542,
322510,제이엘케이,KOSDAQ,,기술성장기업부,140977888160,25725892,
322780,코퍼스코리아,KOSDAQ,,중견기업부,18084282450,8974830,
323280,태성,KOSDAQ,,중견기업부,1368101504000,30537980,
323350,다원넥스뷰,KOSDAQ,,기술성장기업부,61282405800,8010772,
323990,박셀바이오,KOSDAQ,,기술성장기업부,98960002975,23257345,
327260,RF머트리얼즈,KOSDAQ,,벤처기업부,303585806250,8995135,
328130,루닛,KOSDAQ,,기술성장기업부,801170016800,74458180,
328380,솔트웨어,KOSDAQ,,벤처기업부,23470000875,6852555,
330350,위더스제약,KOSDAQ,,우량기업부,92397760000,13199680,
330730,스톤브릿지벤처스,KOSDAQ,,벤처기업부,89267367000,18217830,
330860,네패스아크,KOSDAQ,,중견기업부,332624428500,12184045,
331380,포커스에이아이,KOSDAQ,,투자주의환기종목(소속부없음),78971470560,36560866,
331520,밸로프,KOSDAQ,,중견기업부,20190443160,9801186,
331740,아우토크립트,KOSDAQ,,기술성장기업부,65039109970,9750991,
331920,셀레믹스,KOSDAQ,,기술성장기업부,111256472250,11181555,
332290,누보,KOSDAQ,,벤처기업부,38068801416,39904404,
332370,아이디피,KOSDAQ,,벤처기업부,73005493000,13273726,
332570,PS일렉트로닉스,KOSDAQ,,우량기업부,439088692200,46711563,
333050,이노테나,KOSDAQ,,벤처기업부,24129658000,4924420,
333430,일승,KOSDAQ,,중견기업부,135812221740,30726747,
333620,엔시스,KOSDAQ,,벤처기업부,59938609500,10997910,
334970,프레스티지바이오로직스,KOSDAQ,,기술성장기업부,144308894272,77752637,
335810,프리시젼바이오,KOSDAQ,,기술성장기업부,29346489522,21949506,
335870,윙스풋,KOSDAQ,,중견기업부,20100567600,16750473,
336060,웨이버스,KOSDAQ,,벤처기업부,28411568000,48155200,
336570,원텍,KOSDAQ,,우량기업부,466937778580,89280646,
336680,탑런토탈솔루션,KOSDAQ,,중견기업부,97472439420,39145558,
337930,젝시믹스,KOSDAQ,,우량기업부,85913395125,29676475,
338220,뷰노,KOSDAQ,,기술성장기업부,112854693380,14001823,
338840,와이바이오로직스,KOSDAQ,,기술성장기업부,154588810860,15366681,
339950,아이비김영,KOSDAQ,,우량기업부,133042098800,44946655,
340360,다보링크,KOSDAQ,,투자주의환기종목(소속부없음),44878109464,52062772,
340440,세림B&G,KOSDAQ,,벤처기업부,23837825760,28378364,
340450,지씨지놈,KOSDAQ,,기술성장기업부,123693647390,23650793,
340570,티앤엘,KOSDAQ,,우량기업부,533196800000,8128000,
340810,시선AI,KOSDAQ,,기술성장기업부,44414396880,13644976,
340930,성원에너텍,KOSDAQ,,관리종목(소속부없음),55513882710,68875785,
342870,오아,KOSDAQ,,중견기업부,21610031105,5450197,
344860,이노진,KOSDAQ,,기술성장기업부,16035990000,12030000,
347000,센코,KOSDAQ,,기술성장기업부,64354059892,37810846,
347700,스피어,KOSDAQ,,기술성장기업부,992363718500,51551362,
347740,피엔케이피부임상연구센타,KOSDAQ,,벤처기업부,53478846432,30010576,
347770,핌스,KOSDAQ,,중견기업부,21485619480,22857042,
347850,디앤디파마텍,KOSDAQ,,기술성장기업부,2433977037900,45837609,
347860,알체라,KOSDAQ,,중견기업부,65338152850,42153647,
347890,엠엑스온,KOSDAQ,,벤처기업부,74517833520,17013204,
348030,모비릭스,KOSDAQ,,중견기업부,29915837000,9603800,
348080,큐라티스,KOSDAQ,,중견기업부,38354981470,12827753,
348150,고바이오랩,KOSDAQ,,기술성장기업부,60975311460,19418889,
348210,넥스틴,KOSDAQ,,우량기업부,339454962000,10477005,
348340,뉴로메카,KOSDAQ,,기술성장기업부,266796746500,12409151,
348350,위드텍,KOSDAQ,,벤처기업부,89308470000,9978600,
348370,엔켐,KOSDAQ,,중견기업부,463417501950,21910993,
351320,넥사다이내믹스,KOSDAQ,,중견기업부,28035518048,29698642,
351330,이삭엔지니어링,KOSDAQ,,벤처기업부,29921557200,8288520,
351870,차이커뮤니케이션,KOSDAQ,,중견기업부,19095858462,11160642,
352090,스톰테크,KOSDAQ,,우량기업부,97280252760,26872998,
352480,씨앤씨인터내셔널,KOSDAQ,,우량기업부,264420079400,13629901,
352700,씨앤투스,KOSDAQ,,벤처기업부,36262120620,26276899,
352770,셀레스트라,KOSDAQ,,관리종목(소속부없음),13610136750,2592407,
352910,오비고,KOSDAQ,,기술성장기업부,42715770760,12637802,
352940,인바이오,KOSDAQ,,벤처기업부,21659385890,10867730,
353190,휴럼,KOSDAQ,,중견기업부,22485077820,7875684,
353590,오토앤,KOSDAQ,,중견기업부,21296192780,12875570,
353810,이지바이오,KOSDAQ,,우량기업부,202130531200,33081920,
354200,엔젠바이오,KOSDAQ,,기술성장기업부,15531781254,8936583,
354320,알멕,KOSDAQ,,기술성장기업부,170649872700,6391381,
355150,코스텍시스,KOSDAQ,,벤처기업부,148383570500,7797350,
355390,크라우드웍스,KOSDAQ,,기술성장기업부,31462949808,15874344,
355690,에이텀,KOSDAQ,,기술성장기업부,41200524645,9570389,
356680,엑스게이트,KOSDAQ,,벤처기업부,324539504040,28543492,
356860,티엘비,KOSDAQ,,우량기업부,333952921500,11905630,
356890,싸이버원,KOSDAQ,,벤처기업부,28569641750,11953825,
357230,에이치피오,KOSDAQ,,우량기업부,89813310300,41293476,
357550,석경에이티,KOSDAQ,,기술성장기업부,185470000000,5455000,
357580,아모센스,KOSDAQ,,기술성장기업부,72624933920,11789762,
357880,SKAI,KOSDAQ,,기술성장기업부,115409304640,52940048,
358570,지아이이노베이션,KOSDAQ,,기술성장기업부,528386089140,64516006,
359090,씨엔알리서치,KOSDAQ,,중견기업부,21677953698,11494143,
360070,탑머티리얼,KOSDAQ,,중견기업부,68239718190,8192043,
360350,코셈,KOSDAQ,,기술성장기업부,36706297500,5437970,
361390,제노코,KOSDAQ,,벤처기업부,130078050160,9736381,
361570,알비더블유,KOSDAQ,,중견기업부,39780714744,28743291,
361670,삼영에스앤씨,KOSDAQ,,기술성장기업부,20431907090,5667658,
362320,청담글로벌,KOSDAQ,,중견기업부,106179475800,21151290,
362990,드림인사이트,KOSDAQ,,벤처기업부,20311893966,16800574,
363250,진시스템,KOSDAQ,,기술성장기업부,38287719000,8508382,
363260,모비데이즈,KOSDAQ,,벤처기업부,26213471735,32163769,
364950,에이아이코리아,KOSDAQ,,벤처기업부,33393191125,8296445,
365270,큐라클,KOSDAQ,,기술성장기업부,212928693120,22156992,
365330,에스와이스틸텍,KOSDAQ,,우량기업부,72346582000,50171000,
365340,성일하이텍,KOSDAQ,,기술성장기업부,407661178250,12921115,
365590,하이딥,KOSDAQ,,기술성장기업부,33795756900,36814550,
365660,레몬헬스케어,KOSDAQ,,기술성장기업부,82078909900,13455559,
365900,브이씨,KOSDAQ,,벤처기업부,17252308000,7310300,
366030,나인앤컴퍼니,KOSDAQ,,중견기업부,99903478500,22653850,
367000,플래티어,KOSDAQ,,벤처기업부,25290444105,8388207,
368600,아이씨에이치,KOSDAQ,,기술성장기업부,24712007570,25795415,
368770,파이버프로,KOSDAQ,,벤처기업부,433675770000,32854225,
368970,오에스피,KOSDAQ,,관리종목(소속부없음),23605973975,10196965,
369370,블리츠웨이엔터테인먼트,KOSDAQ,,벤처기업부,37403933250,49871911,
370090,퓨런티어,KOSDAQ,,기술성장기업부,53908029000,8556830,
371950,풍원정밀,KOSDAQ,,기술성장기업부,112859489040,22662548,
372170,윤성에프앤씨,KOSDAQ,,우량기업부,163570484000,7979048,
372320,큐로셀,KOSDAQ,,기술성장기업부,413417176800,15227152,
372800,아이티아이즈,KOSDAQ,,벤처기업부,20372662155,7037189,
373110,엑셀세라퓨틱스,KOSDAQ,,기술성장기업부,20476562496,17294394,
373160,데이원컴퍼니,KOSDAQ,,기술성장기업부,43700639385,13807469,
373170,엠아이큐브솔루션,KOSDAQ,,벤처기업부,24000698520,15113790,
373200,엑스플러스,KOSDAQ,,벤처기업부,43174540588,25043237,
376180,피코그램,KOSDAQ,,벤처기업부,26171063580,18561038,
376270,HEM파마,KOSDAQ,,기술성장기업부,321252041500,7219147,
376290,씨유테크,KOSDAQ,,벤처기업부,44850050000,17657500,
376300,디어유,KOSDAQ,,우량기업부,474768120000,23738406,
376900,로킷헬스케어,KOSDAQ,,기술성장기업부,572250093450,15873789,
376930,노을,KOSDAQ,,기술성장기업부,32057076875,51291323,
376980,원티드랩,KOSDAQ,,기술성장기업부,30910637010,9766394,
377030,비트맥스,KOSDAQ,,관리종목(소속부없음),21709095338,14291702,
377220,프롬바이오,KOSDAQ,,기술성장기업부,14523030000,28310000,
377330,이지트로닉스,KOSDAQ,,기술성장기업부,22018575570,8139954,
377450,리파인,KOSDAQ,,우량기업부,228409400000,17330000,
377460,큐에이드,KOSDAQ,,관리종목(소속부없음),253187202960,62055687,
377480,마음AI,KOSDAQ,,기술성장기업부,81839265250,7110275,
378340,필에너지,KOSDAQ,,중견기업부,219036085840,21643882,
378800,샤페론,KOSDAQ,,기술성장기업부,22705328221,46243031,
380540,옵티코어,KOSDAQ,,관리종목(소속부없음),206658126350,24456583,
380550,뉴로핏,KOSDAQ,,기술성장기업부,102836440380,12198866,
381620,제닉스로보틱스,KOSDAQ,,중견기업부,84479404800,13117920,
382150,온코크로스,KOSDAQ,,기술성장기업부,44879457760,13046354,
382480,지아이텍,KOSDAQ,,벤처기업부,70842852000,39357140,
382800,지앤비에스 에코,KOSDAQ,,우량기업부,148491806265,31831041,
382840,원준,KOSDAQ,,중견기업부,71700072795,15271581,
382900,범한퓨얼셀,KOSDAQ,,벤처기업부,142015810000,8761000,
383310,에코프로에이치엔,KOSDAQ,,우량기업부,498154635000,20974932,
383930,디티앤씨알오,KOSDAQ,,중견기업부,23561147904,12784128,
384470,코어라인소프트,KOSDAQ,,기술성장기업부,46033264980,17946692,
387570,파인메딕스,KOSDAQ,,기술성장기업부,27370003500,5625900,
387690,레메디,KOSDAQ,,기술성장기업부,70233535110,7625791,
388050,지투파워,KOSDAQ,,우량기업부,147056174820,18709437,
388210,씨엠티엑스,KOSDAQ,,벤처기업부,762700602000,9654438,
388610,지에프씨생명과학,KOSDAQ,,기술성장기업부,31845790340,5325383,
388720,유일로보틱스,KOSDAQ,,벤처기업부,863572588500,11781345,
388790,라이콤,KOSDAQ,,벤처기업부,127048764000,30614160,
388870,파로스아이바이오,KOSDAQ,,기술성장기업부,69778573480,12945932,
389020,자람테크놀로지,KOSDAQ,,기술성장기업부,151911804000,6905082,
389030,지니너스,KOSDAQ,,기술성장기업부,86466034845,39392271,
389140,포바이포,KOSDAQ,,벤처기업부,74630714050,14269735,
389260,대명에너지,KOSDAQ,,우량기업부,260503365500,17916325,
389470,인벤티지랩,KOSDAQ,,기술성장기업부,427177426800,13307708,
389500,에스비비테크,KOSDAQ,,기술성장기업부,252545588800,6663472,
389650,넥스트바이오메디컬,KOSDAQ,,기술성장기업부,335230083000,8277286,
389680,유디엠텍,KOSDAQ,,기술성장기업부,10808580207,8320693,
391710,코닉오토메이션,KOSDAQ,,벤처기업부,54127996900,42620470,
393210,토마토시스템,KOSDAQ,,기술성장기업부,35913451200,15614544,
393890,더블유씨피,KOSDAQ,,기술성장기업부,248747108400,33843144,
393970,대진첨단소재,KOSDAQ,,관리종목(소속부없음),50428566500,17850820,
394280,오픈엣지테크놀로지,KOSDAQ,,기술성장기업부,268734606000,26346530,
394420,리센스메디컬,KOSDAQ,,기술성장기업부,119786743890,10999701,
394800,쓰리빌리언,KOSDAQ,,기술성장기업부,196663377540,31822553,
396270,넥스트칩,KOSDAQ,,벤처기업부,70379102340,32887431,
396300,세아메카닉스,KOSDAQ,,우량기업부,114302192500,26489500,
396470,워트,KOSDAQ,,중견기업부,92045200000,16120000,
397030,에이프릴바이오,KOSDAQ,,기술성장기업부,621637080300,23413826,
397810,애드포러스,KOSDAQ,,벤처기업부,22113899450,5160770,
398120,에스지헬스케어,KOSDAQ,,벤처기업부,23671180489,11841511,
399720,가온칩스,KOSDAQ,,벤처기업부,570410396400,11858844,
402030,코난테크놀로지,KOSDAQ,,기술성장기업부,208916874720,12517488,
402490,그린리소스,KOSDAQ,,기술성장기업부,123796436270,16935217,
403490,우듬지팜,KOSDAQ,,벤처기업부,23195894320,45932464,
403850,더핑크퐁컴퍼니,KOSDAQ,,중견기업부,171638079600,14351010,
405000,플라즈맵,KOSDAQ,,벤처기업부,17541689080,3838444,
405100,큐알티,KOSDAQ,,중견기업부,132847343810,12289301,
405920,나라셀라,KOSDAQ,,중견기업부,22884341052,12878076,
406820,뷰티스킨,KOSDAQ,,벤처기업부,26151890450,14136157,
407400,꿈비,KOSDAQ,,벤처기업부,28522706766,14634534,
408470,한패스,KOSDAQ,,중견기업부,57405960000,10572000,
408900,스튜디오미르,KOSDAQ,,중견기업부,34095799089,32752929,
408920,메쎄이상,KOSDAQ,,우량기업부,136398395525,43232455,
411080,샌즈랩,KOSDAQ,,기술성장기업부,61146890190,15267638,
412350,레이저쎌,KOSDAQ,,기술성장기업부,60456598020,14603043,
412540,제일엠앤에스,KOSDAQ,,관리종목(소속부없음),81063616775,20600665,
413390,엠오티,KOSDAQ,,중견기업부,78397818600,11580180,
413630,씨피시스템,KOSDAQ,,벤처기업부,157952682675,36436605,
413640,비아이매트릭스,KOSDAQ,,벤처기업부,46700971200,7206940,
415380,스튜디오삼익,KOSDAQ,,중견기업부,22027726875,11442975,
416180,신성에스티,KOSDAQ,,벤처기업부,173925328720,9039778,
417010,나노팀,KOSDAQ,,벤처기업부,100359321800,20172728,
417180,핑거스토리,KOSDAQ,,중견기업부,20124034050,4309215,
417200,LS머트리얼즈,KOSDAQ,,중견기업부,811831908000,67652659,
417500,제이아이테크,KOSDAQ,,우량기업부,107206112880,32784744,
417790,트루엔,KOSDAQ,,벤처기업부,59879196520,10468391,
417840,저스템,KOSDAQ,,벤처기업부,231666829530,22869381,
417860,오브젠,KOSDAQ,,벤처기업부,38314214840,4706906,
417970,모델솔루션,KOSDAQ,,우량기업부,73498083000,6396700,
418250,시큐레터,KOSDAQ,,관리종목(소속부없음),47629012750,7271605,
418420,라온텍,KOSDAQ,,기술성장기업부,116635574820,30774558,
418470,KT밀리의서재,KOSDAQ,,우량기업부,88484600370,8565789,
418550,제이오,KOSDAQ,,기술성장기업부,136555375345,32017673,
418620,E8,KOSDAQ,,기술성장기업부,14391595825,19850477,
419050,삼기에너지솔루션즈,KOSDAQ,,중견기업부,90198470480,57196240,
419080,엔젯,KOSDAQ,,기술성장기업부,54685239510,10871817,
419120,산돌,KOSDAQ,,중견기업부,33495374595,14223089,
419530,SAMG엔터,KOSDAQ,,기술성장기업부,278149933250,10207337,
419540,비스토스,KOSDAQ,,벤처기업부,18053506590,5958253,
420570,제이투케이바이오,KOSDAQ,,벤처기업부,55726512990,5847483,
420770,기가비스,KOSDAQ,,우량기업부,1475458231200,12675758,
424760,벨로크,KOSDAQ,,벤처기업부,21918522240,10054368,
424870,이뮨온시아,KOSDAQ,,기술성장기업부,275642252380,91272269,
424960,스마트레이더시스템,KOSDAQ,,기술성장기업부,62231290250,16485110,
424980,마이크로투나노,KOSDAQ,,기술성장기업부,40248452000,5918890,
425040,티이엠씨,KOSDAQ,,우량기업부,204979096300,21922898,
425420,티에프이,KOSDAQ,,우량기업부,400048664400,12347181,
429270,시지트로닉스,KOSDAQ,,기술성장기업부,22282093105,6449231,
430690,한싹,KOSDAQ,,벤처기업부,25495011360,10895304,
431190,케이쓰리아이,KOSDAQ,,기술성장기업부,22796215890,7486442,
432430,와이랩,KOSDAQ,,기술성장기업부,33511889600,16508320,
432470,케이엔에스,KOSDAQ,,벤처기업부,70874172480,8771556,
432720,퀄리타스반도체,KOSDAQ,,기술성장기업부,121161864880,14187572,
432980,엠에프씨,KOSDAQ,,기술성장기업부,22510364040,8591742,
434480,모니터랩,KOSDAQ,,기술성장기업부,28929205000,12310300,
435570,에르코스,KOSDAQ,,벤처기업부,53242711170,7616983,
437730,삼현,KOSDAQ,,기술성장기업부,1225497464550,31707567,
438700,버넥트,KOSDAQ,,기술성장기업부,19325239260,11144890,
439090,마녀공장,KOSDAQ,,우량기업부,271308453000,16393260,
439580,블루엠텍,KOSDAQ,,기술성장기업부,57031431695,33846547,
439960,코스모로보틱스,KOSDAQ,,기술성장기업부,616561894000,32450626,
440110,파두,KOSDAQ,,기술성장기업부,3332383295500,50111027,
440290,HB인베스트먼트,KOSDAQ,,중견기업부,46320828120,27506430,
440320,오픈놀,KOSDAQ,,기술성장기업부,22455000000,9980000,
441270,파인엠텍,KOSDAQ,,벤처기업부,356113078090,42044047,
443250,레뷰코퍼레이션,KOSDAQ,,벤처기업부,62696938600,10809817,
443670,에스피소프트,KOSDAQ,,중견기업부,77554121720,24010564,
